state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
DE,2025-07-01,2025-07-31,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,846027000,66883500,120706287,,66883500,725320713,,,0.07905598757486464,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $8,460,270 | $1,556,473 | $2,720,325 | $486,178 | $13,223,246 ||| Amount Won | $11,336,629 ||| Net Proceeds | $668,835 | $146,604 | $235,840 | $86,857 | $1,138,137","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [[""07/01/25 - 07/27/25"", ""# Tickets"", ""396,583"", """", ""71,387"", """", ""132,156"", """", ""32,348"", """"], ["""", ""Sports Sales"", ""$8,460,270"", """", ""$1,556,473"", """", ""$2,720,325"", """", ""$486,178"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 1}",2026-04-01T21:10:36.044580
DE,2025-07-01,2025-07-31,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,155647300,14660400,22206865,,14660400,133440435,,,0.09418987672770424,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $8,460,270 | $1,556,473 | $2,720,325 | $486,178 | $13,223,246 ||| Amount Won | $11,336,629 ||| Net Proceeds | $668,835 | $146,604 | $235,840 | $86,857 | $1,138,137","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [[""07/01/25 - 07/27/25"", ""# Tickets"", ""396,583"", """", ""71,387"", """", ""132,156"", """", ""32,348"", """"], ["""", ""Sports Sales"", ""$8,460,270"", """", ""$1,556,473"", """", ""$2,720,325"", """", ""$486,178"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 1}",2026-04-01T21:10:36.044580
DE,2025-07-01,2025-07-31,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,272032500,23584000,38812039,,23584000,233220461,,,0.08669552351281556,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $8,460,270 | $1,556,473 | $2,720,325 | $486,178 | $13,223,246 ||| Amount Won | $11,336,629 ||| Net Proceeds | $668,835 | $146,604 | $235,840 | $86,857 | $1,138,137","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [[""07/01/25 - 07/27/25"", ""# Tickets"", ""396,583"", """", ""71,387"", """", ""132,156"", """", ""32,348"", """"], ["""", ""Sports Sales"", ""$8,460,270"", """", ""$1,556,473"", """", ""$2,720,325"", """", ""$486,178"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 1}",2026-04-01T21:10:36.044580
DE,2025-07-01,2025-07-31,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,48617800,8685700,6936509,,8685700,41681291,,,0.17865267453484115,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $8,460,270 | $1,556,473 | $2,720,325 | $486,178 | $13,223,246 ||| Amount Won | $11,336,629 ||| Net Proceeds | $668,835 | $146,604 | $235,840 | $86,857 | $1,138,137","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [[""07/01/25 - 07/27/25"", ""# Tickets"", ""396,583"", """", ""71,387"", """", ""132,156"", """", ""32,348"", """"], ["""", ""Sports Sales"", ""$8,460,270"", """", ""$1,556,473"", """", ""$2,720,325"", """", ""$486,178"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 1}",2026-04-01T21:10:36.044580
DE,2025-08-01,2025-08-31,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,918596400,69043000,89142404,,69043000,829453996,,,0.07516140929792453,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $9,185,964 | $2,421,581 | $3,364,230 | $634,050 | $15,605,824 ||| Amount Won | $14,091,405 ||| Net Proceeds | $690,430 | $(48,555) | $227,397 | $35,910 | $905,182","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""07/28/25 - 08/31/25"", ""# Tickets"", ""417,965"", """", ""81,688"", """", ""155,405"", """", ""40,809"", """"], ["""", ""Sports Sales"", ""$9,185,964"", """", ""$2,421,581"", """", ""$3,364,230"", """", ""$634,050"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-08-01,2025-08-31,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,242158100,-4855500,23499499,,-4855500,218658601,,,-0.02005095018502375,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $9,185,964 | $2,421,581 | $3,364,230 | $634,050 | $15,605,824 ||| Amount Won | $14,091,405 ||| Net Proceeds | $690,430 | $(48,555) | $227,397 | $35,910 | $905,182","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""07/28/25 - 08/31/25"", ""# Tickets"", ""417,965"", """", ""81,688"", """", ""155,405"", """", ""40,809"", """"], ["""", ""Sports Sales"", ""$9,185,964"", """", ""$2,421,581"", """", ""$3,364,230"", """", ""$634,050"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-08-01,2025-08-31,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,336423000,22739700,32647151,,22739700,303775849,,,0.06759258433579154,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $9,185,964 | $2,421,581 | $3,364,230 | $634,050 | $15,605,824 ||| Amount Won | $14,091,405 ||| Net Proceeds | $690,430 | $(48,555) | $227,397 | $35,910 | $905,182","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""07/28/25 - 08/31/25"", ""# Tickets"", ""417,965"", """", ""81,688"", """", ""155,405"", """", ""40,809"", """"], ["""", ""Sports Sales"", ""$9,185,964"", """", ""$2,421,581"", """", ""$3,364,230"", """", ""$634,050"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-08-01,2025-08-31,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,63405000,3591000,6152946,,3591000,57252054,,,0.05663591199432221,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $9,185,964 | $2,421,581 | $3,364,230 | $634,050 | $15,605,824 ||| Amount Won | $14,091,405 ||| Net Proceeds | $690,430 | $(48,555) | $227,397 | $35,910 | $905,182","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""07/28/25 - 08/31/25"", ""# Tickets"", ""417,965"", """", ""81,688"", """", ""155,405"", """", ""40,809"", """"], ["""", ""Sports Sales"", ""$9,185,964"", """", ""$2,421,581"", """", ""$3,364,230"", """", ""$634,050"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-09-01,2025-09-30,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,1539154800,76774800,182197495,,76774800,1356957305,,,0.04988114255953982,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $15,391,548 | $2,541,191 | $5,704,107 | $3,962,505 | $27,599,351 ||| Amount Won | $24,332,277 ||| Net Proceeds | $767,748 | $238,246 | $175,902 | $871,623 | $2,053,519","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/01/25 - 09/28/25"", ""# Tickets"", ""711,562"", """", ""135,214"", """", ""273,381"", """", ""320,413"", """"], ["""", ""Sports Sales"", ""$15,391,548"", """", ""$2,541,191"", """", ""$5,704,107"", """", ""$3,962,505"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-09-01,2025-09-30,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,254119100,23824600,30081356,,23824600,224037744,,,0.0937536769176343,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $15,391,548 | $2,541,191 | $5,704,107 | $3,962,505 | $27,599,351 ||| Amount Won | $24,332,277 ||| Net Proceeds | $767,748 | $238,246 | $175,902 | $871,623 | $2,053,519","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/01/25 - 09/28/25"", ""# Tickets"", ""711,562"", """", ""135,214"", """", ""273,381"", """", ""320,413"", """"], ["""", ""Sports Sales"", ""$15,391,548"", """", ""$2,541,191"", """", ""$5,704,107"", """", ""$3,962,505"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-09-01,2025-09-30,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,570410700,17590200,67522384,,17590200,502888316,,,0.030837780567580516,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $15,391,548 | $2,541,191 | $5,704,107 | $3,962,505 | $27,599,351 ||| Amount Won | $24,332,277 ||| Net Proceeds | $767,748 | $238,246 | $175,902 | $871,623 | $2,053,519","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/01/25 - 09/28/25"", ""# Tickets"", ""711,562"", """", ""135,214"", """", ""273,381"", """", ""320,413"", """"], ["""", ""Sports Sales"", ""$15,391,548"", """", ""$2,541,191"", """", ""$5,704,107"", """", ""$3,962,505"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-09-01,2025-09-30,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,396250500,87162300,46906165,,87162300,349344335,,,0.21996767196508268,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $15,391,548 | $2,541,191 | $5,704,107 | $3,962,505 | $27,599,351 ||| Amount Won | $24,332,277 ||| Net Proceeds | $767,748 | $238,246 | $175,902 | $871,623 | $2,053,519","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/01/25 - 09/28/25"", ""# Tickets"", ""711,562"", """", ""135,214"", """", ""273,381"", """", ""320,413"", """"], ["""", ""Sports Sales"", ""$15,391,548"", """", ""$2,541,191"", """", ""$5,704,107"", """", ""$3,962,505"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-10-01,2025-10-31,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,1661443300,105454600,230266914,,105454600,1431176386,,,0.06347168151931516,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $16,614,433 | $2,513,136 | $5,732,338 | $3,537,409 | $28,397,316 ||| Amount Won | $24,461,604 ||| Net Proceeds | $1,054,546 | $191,552 | $445,487 | $679,019 | $2,370,603","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/29/25 - 10/26/25"", ""# Tickets"", ""751,228"", """", ""141,828"", """", ""299,085"", """", ""291,565"", """"], ["""", ""Sports Sales"", ""$16,614,433"", """", ""$2,513,136"", """", ""$5,732,338"", """", ""$3,537,409"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-10-01,2025-10-31,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,251313600,19155200,34830684,,19155200,216482916,,,0.07622030801357348,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $16,614,433 | $2,513,136 | $5,732,338 | $3,537,409 | $28,397,316 ||| Amount Won | $24,461,604 ||| Net Proceeds | $1,054,546 | $191,552 | $445,487 | $679,019 | $2,370,603","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/29/25 - 10/26/25"", ""# Tickets"", ""751,228"", """", ""141,828"", """", ""299,085"", """", ""291,565"", """"], ["""", ""Sports Sales"", ""$16,614,433"", """", ""$2,513,136"", """", ""$5,732,338"", """", ""$3,537,409"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-10-01,2025-10-31,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,573233800,44548700,79447056,,44548700,493786744,,,0.07771471256579776,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $16,614,433 | $2,513,136 | $5,732,338 | $3,537,409 | $28,397,316 ||| Amount Won | $24,461,604 ||| Net Proceeds | $1,054,546 | $191,552 | $445,487 | $679,019 | $2,370,603","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/29/25 - 10/26/25"", ""# Tickets"", ""751,228"", """", ""141,828"", """", ""299,085"", """", ""291,565"", """"], ["""", ""Sports Sales"", ""$16,614,433"", """", ""$2,513,136"", """", ""$5,732,338"", """", ""$3,537,409"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
