state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
DE,2025-10-01,2025-10-31,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,353740900,67901900,49026546,,67901900,304714354,,,0.1919537718143421,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $16,614,433 | $2,513,136 | $5,732,338 | $3,537,409 | $28,397,316 ||| Amount Won | $24,461,604 ||| Net Proceeds | $1,054,546 | $191,552 | $445,487 | $679,019 | $2,370,603","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""09/29/25 - 10/26/25"", ""# Tickets"", ""751,228"", """", ""141,828"", """", ""299,085"", """", ""291,565"", """"], ["""", ""Sports Sales"", ""$16,614,433"", """", ""$2,513,136"", """", ""$5,732,338"", """", ""$3,537,409"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-11-01,2025-11-30,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,1756388200,191609700,372821294,,191609700,1383566906,,,0.10909302396816375,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $17,563,882 | $3,083,905 | $6,253,394 | $4,334,121 | $31,235,302 ||| Amount Won | $24,605,113 ||| Net Proceeds | $1,916,097 | $340,640 | $648,637 | $1,169,091 | $4,074,465","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""10/27/25 - 11/30/25"", ""# Tickets"", ""762,775"", """", ""158,149"", """", ""311,234"", """", ""350,228"", """"], ["""", ""Sports Sales"", ""$17,563,882"", """", ""$3,083,905"", """", ""$6,253,394"", """", ""$4,334,121"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-11-01,2025-11-30,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,308390500,34064000,65460782,,34064000,242929718,,,0.11045735844651505,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $17,563,882 | $3,083,905 | $6,253,394 | $4,334,121 | $31,235,302 ||| Amount Won | $24,605,113 ||| Net Proceeds | $1,916,097 | $340,640 | $648,637 | $1,169,091 | $4,074,465","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""10/27/25 - 11/30/25"", ""# Tickets"", ""762,775"", """", ""158,149"", """", ""311,234"", """", ""350,228"", """"], ["""", ""Sports Sales"", ""$17,563,882"", """", ""$3,083,905"", """", ""$6,253,394"", """", ""$4,334,121"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-11-01,2025-11-30,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,625339400,64863700,132738221,,64863700,492601179,,,0.10372559285405654,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $17,563,882 | $3,083,905 | $6,253,394 | $4,334,121 | $31,235,302 ||| Amount Won | $24,605,113 ||| Net Proceeds | $1,916,097 | $340,640 | $648,637 | $1,169,091 | $4,074,465","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""10/27/25 - 11/30/25"", ""# Tickets"", ""762,775"", """", ""158,149"", """", ""311,234"", """", ""350,228"", """"], ["""", ""Sports Sales"", ""$17,563,882"", """", ""$3,083,905"", """", ""$6,253,394"", """", ""$4,334,121"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-11-01,2025-11-30,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,433412100,116909100,91998603,,116909100,341413497,,,0.2697412001187784,30,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $17,563,882 | $3,083,905 | $6,253,394 | $4,334,121 | $31,235,302 ||| Amount Won | $24,605,113 ||| Net Proceeds | $1,916,097 | $340,640 | $648,637 | $1,169,091 | $4,074,465","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""10/27/25 - 11/30/25"", ""# Tickets"", ""762,775"", """", ""158,149"", """", ""311,234"", """", ""350,228"", """"], ["""", ""Sports Sales"", ""$17,563,882"", """", ""$3,083,905"", """", ""$6,253,394"", """", ""$4,334,121"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-12-01,2025-12-31,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,1408047000,132023200,289027783,,132023200,1119019217,,,0.09376334738826189,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,080,470 | $2,288,792 | $4,637,655 | $2,704,980 | $23,711,897 ||| Amount Won | $18,844,590 ||| Net Proceeds | $1,320,232 | $263,356 | $517,504 | $936,655 | $3,037,747","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/01/25 - 12/28/25"", ""# Tickets"", ""635,579"", """", ""128,928"", """", ""256,666"", """", ""215,418"", """"], ["""", ""Sports Sales"", ""$14,080,470"", """", ""$2,288,792"", """", ""$4,637,655"", """", ""$2,704,980"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-12-01,2025-12-31,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,228879200,26335600,46981704,,26335600,181897496,,,0.11506331724333185,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,080,470 | $2,288,792 | $4,637,655 | $2,704,980 | $23,711,897 ||| Amount Won | $18,844,590 ||| Net Proceeds | $1,320,232 | $263,356 | $517,504 | $936,655 | $3,037,747","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/01/25 - 12/28/25"", ""# Tickets"", ""635,579"", """", ""128,928"", """", ""256,666"", """", ""215,418"", """"], ["""", ""Sports Sales"", ""$14,080,470"", """", ""$2,288,792"", """", ""$4,637,655"", """", ""$2,704,980"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-12-01,2025-12-31,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,463765500,51750400,95196477,,51750400,368569023,,,0.1115874294228441,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,080,470 | $2,288,792 | $4,637,655 | $2,704,980 | $23,711,897 ||| Amount Won | $18,844,590 ||| Net Proceeds | $1,320,232 | $263,356 | $517,504 | $936,655 | $3,037,747","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/01/25 - 12/28/25"", ""# Tickets"", ""635,579"", """", ""128,928"", """", ""256,666"", """", ""215,418"", """"], ["""", ""Sports Sales"", ""$14,080,470"", """", ""$2,288,792"", """", ""$4,637,655"", """", ""$2,704,980"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2025-12-01,2025-12-31,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,270498000,93665500,55524735,,93665500,214973265,,,0.34627058240726366,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,080,470 | $2,288,792 | $4,637,655 | $2,704,980 | $23,711,897 ||| Amount Won | $18,844,590 ||| Net Proceeds | $1,320,232 | $263,356 | $517,504 | $936,655 | $3,037,747","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/01/25 - 12/28/25"", ""# Tickets"", ""635,579"", """", ""128,928"", """", ""256,666"", """", ""215,418"", """"], ["""", ""Sports Sales"", ""$14,080,470"", """", ""$2,288,792"", """", ""$4,637,655"", """", ""$2,704,980"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-01-01,2026-01-31,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,1401721200,114085900,223253232,,114085900,1178467968,,,0.08138986554530245,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,017,212 | $2,142,907 | $4,210,454 | $1,834,636 | $22,205,210 ||| Amount Won | $18,668,568 ||| Net Proceeds | $1,140,859 | $238,421 | $373,954 | $385,487 | $2,138,721","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/29/25 - 01/25/26"", ""# Tickets"", ""564,900"", """", ""115,575"", """", ""232,004"", """", ""129,796"", """"], ["""", ""Sports Sales"", ""$14,017,212"", """", ""$2,142,907"", """", ""$4,210,454"", """", ""$1,834,636"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-01-01,2026-01-31,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,214290700,23842100,34130247,,23842100,180160453,,,0.11126054467132732,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,017,212 | $2,142,907 | $4,210,454 | $1,834,636 | $22,205,210 ||| Amount Won | $18,668,568 ||| Net Proceeds | $1,140,859 | $238,421 | $373,954 | $385,487 | $2,138,721","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/29/25 - 01/25/26"", ""# Tickets"", ""564,900"", """", ""115,575"", """", ""232,004"", """", ""129,796"", """"], ["""", ""Sports Sales"", ""$14,017,212"", """", ""$2,142,907"", """", ""$4,210,454"", """", ""$1,834,636"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-01-01,2026-01-31,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,421045400,37395400,67060230,,37395400,353985170,,,0.08881560040793701,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,017,212 | $2,142,907 | $4,210,454 | $1,834,636 | $22,205,210 ||| Amount Won | $18,668,568 ||| Net Proceeds | $1,140,859 | $238,421 | $373,954 | $385,487 | $2,138,721","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/29/25 - 01/25/26"", ""# Tickets"", ""564,900"", """", ""115,575"", """", ""232,004"", """", ""129,796"", """"], ["""", ""Sports Sales"", ""$14,017,212"", """", ""$2,142,907"", """", ""$4,210,454"", """", ""$1,834,636"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-01-01,2026-01-31,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,183463600,38548700,29220391,,38548700,154243209,,,0.2101163391539248,31,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $14,017,212 | $2,142,907 | $4,210,454 | $1,834,636 | $22,205,210 ||| Amount Won | $18,668,568 ||| Net Proceeds | $1,140,859 | $238,421 | $373,954 | $385,487 | $2,138,721","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""12/29/25 - 01/25/26"", ""# Tickets"", ""564,900"", """", ""115,575"", """", ""232,004"", """", ""129,796"", """"], ["""", ""Sports Sales"", ""$14,017,212"", """", ""$2,142,907"", """", ""$4,210,454"", """", ""$1,834,636"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-02-01,2026-02-28,monthly,Delaware Park,Delaware Park,Delaware Park,Delaware North,retail,,1113208900,82548000,145863658,,82548000,967345242,,,0.07415319802060512,28,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $11,132,089 | $1,704,734 | $3,432,375 | $685,107 | $16,954,305 ||| Amount Won | $14,732,784 ||| Net Proceeds | $825,480 | $149,636 | $285,177 | $51,227 | $1,311,521","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""01/26/26 - 02/22/26"", ""# Tickets"", ""391,810"", """", ""90,120"", """", ""161,122"", """", ""46,174"", """"], ["""", ""Sports Sales"", ""$11,132,089"", """", ""$1,704,734"", """", ""$3,432,375"", """", ""$685,107"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-02-01,2026-02-28,monthly,Bally's Dover,Bally's Dover,Bally Bet,Bally's Corporation,retail,,170473400,14963600,22337114,,14963600,148136286,,,0.08777674405508426,28,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $11,132,089 | $1,704,734 | $3,432,375 | $685,107 | $16,954,305 ||| Amount Won | $14,732,784 ||| Net Proceeds | $825,480 | $149,636 | $285,177 | $51,227 | $1,311,521","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""01/26/26 - 02/22/26"", ""# Tickets"", ""391,810"", """", ""90,120"", """", ""161,122"", """", ""46,174"", """"], ["""", ""Sports Sales"", ""$11,132,089"", """", ""$1,704,734"", """", ""$3,432,375"", """", ""$685,107"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-02-01,2026-02-28,monthly,Harrington Raceway,Harrington Raceway,Harrington Raceway,Independent,retail,,343237500,28517700,44974378,,28517700,298263122,,,0.08308445318474816,28,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $11,132,089 | $1,704,734 | $3,432,375 | $685,107 | $16,954,305 ||| Amount Won | $14,732,784 ||| Net Proceeds | $825,480 | $149,636 | $285,177 | $51,227 | $1,311,521","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""01/26/26 - 02/22/26"", ""# Tickets"", ""391,810"", """", ""90,120"", """", ""161,122"", """", ""46,174"", """"], ["""", ""Sports Sales"", ""$11,132,089"", """", ""$1,704,734"", """", ""$3,432,375"", """", ""$685,107"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
DE,2026-02-01,2026-02-28,monthly,DE Retailers,DE Retailers,DE Retailers,DE Lottery,retail,,68510700,5122700,8976951,,5122700,59533749,,,0.07477226185106851,28,False,False,DE_FY2026.html,,,,,,https://www.delottery.com/Sports-Lottery/Sportsbooks/Monthly-Proceeds-And-Distribution-Financial-Year/2026,https://www.delottery.com/Sports-Lottery,,"Sports Sales | $11,132,089 | $1,704,734 | $3,432,375 | $685,107 | $16,954,305 ||| Amount Won | $14,732,784 ||| Net Proceeds | $825,480 | $149,636 | $285,177 | $51,227 | $1,311,521","{""headers"": [""Accounting Month"", ""Sports Data Type"", ""Delaware Park"", """", ""Bally's Dover"", """", ""Harrington"", """", ""Retailers"", """"], ""rows"": [["""", """", """", """", """", """", """", """", """", """"], [""01/26/26 - 02/22/26"", ""# Tickets"", ""391,810"", """", ""90,120"", """", ""161,122"", """", ""46,174"", """"], ["""", ""Sports Sales"", ""$11,132,089"", """", ""$1,704,734"", """", ""$3,432,375"", """", ""$685,107"", """"], ["""", ""Amount Won"", """", """", """", """", """", """", """", """"], ["""", ""Vendor Fees"", """", """", """", """", """", """", """", """"]], ""highlight"": 2}",2026-04-01T21:10:36.044580
